name,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
13369.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13370.png,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
13371.png,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
13372.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13373.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
13374.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False
13375.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13376.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13377.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13378.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13379.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13380.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13381.png,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
13382.png,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
13383.png,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
13384.png,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
13385.png,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
13386.png,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
13387.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13388.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13389.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13390.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13391.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13392.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13393.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13394.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13395.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13396.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13397.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13398.png,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13399.png,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13400.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False
13401.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13402.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13403.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13404.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13405.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13406.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13407.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13408.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13409.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13410.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13411.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13412.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13413.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False
13414.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False
13415.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13416.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13417.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13418.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13419.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13420.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13421.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13422.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False
13423.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13424.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13425.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False
13426.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13427.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13428.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13429.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13430.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13431.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13432.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13433.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13434.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13435.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13436.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13437.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13438.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13439.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13440.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13441.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13442.png,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False
